Experiment,Specification,Model,Serial Number,Size of Train Set,R^2 Score,MAE Score
02 Sparsity Simulation,0.7549864546778364,OHE,8,1285.0,0.8540513227526932,0.0707153935297654
02 Sparsity Simulation,0.7549864546778364,OHE,9,1285.0,0.8348239877169783,0.0772581094578716
02 Sparsity Simulation,0.7691258367434239,OHE,0,1384.0,0.8242248835143953,0.0784211047253606
02 Sparsity Simulation,0.7691258367434239,OHE,1,1384.0,0.8196088679462182,0.0780970321913321
02 Sparsity Simulation,0.7691258367434239,OHE,2,1384.0,0.8330243683725059,0.0720041686749898
02 Sparsity Simulation,0.7691258367434239,OHE,3,1384.0,0.8168230291751628,0.0746738163137635
02 Sparsity Simulation,0.7691258367434239,OHE,4,1384.0,0.8556229472175455,0.0718966181567173
02 Sparsity Simulation,0.7691258367434239,OHE,5,1384.0,0.8326393052315961,0.0763010461468573
02 Sparsity Simulation,0.7691258367434239,OHE,6,1384.0,0.8288861978941776,0.0754243789901394
02 Sparsity Simulation,0.7691258367434239,OHE,7,1384.0,0.8430108832151976,0.0759100041760013
02 Sparsity Simulation,0.7691258367434239,OHE,8,1384.0,0.834047895317308,0.0765122190648611
02 Sparsity Simulation,0.7691258367434239,OHE,9,1384.0,0.8490728812846067,0.0744611805208066
02 Sparsity Simulation,0.7825258010559454,OHE,0,1483.0,0.8721995624673814,0.0671992301028936
02 Sparsity Simulation,0.7825258010559454,OHE,1,1483.0,0.8319413561755933,0.0738550042943144
02 Sparsity Simulation,0.7825258010559454,OHE,2,1483.0,0.8715438055436614,0.0663805337236959
02 Sparsity Simulation,0.7825258010559454,OHE,3,1483.0,0.8551774375578833,0.0678341768507388
02 Sparsity Simulation,0.7825258010559454,OHE,4,1483.0,0.8030783409304376,0.0804124448881716
02 Sparsity Simulation,0.7825258010559454,OHE,5,1483.0,0.8445022083227063,0.0733943395908091
02 Sparsity Simulation,0.7825258010559454,OHE,6,1483.0,0.8507959821226505,0.0719607064963617
02 Sparsity Simulation,0.7825258010559454,OHE,7,1483.0,0.8336539155637086,0.0761855804927607
02 Sparsity Simulation,0.7825258010559454,OHE,8,1483.0,0.8429555772149337,0.0726960049460841
02 Sparsity Simulation,0.7825258010559454,OHE,9,1483.0,0.8622542408392884,0.0708006965095901
02 Sparsity Simulation,0.7400048230566639,OHE,0,1186.0,0.8242856870937251,0.0785711429253139
02 Sparsity Simulation,0.7400048230566639,OHE,1,1186.0,0.7822246781049373,0.0847295924540346
02 Sparsity Simulation,0.7400048230566639,OHE,2,1186.0,0.8335403400386204,0.0762428811788598
02 Sparsity Simulation,0.7400048230566639,OHE,3,1186.0,0.8267387970709971,0.0754675142571933
02 Sparsity Simulation,0.7400048230566639,OHE,4,1186.0,0.8405639408161907,0.0743315923633649
02 Sparsity Simulation,0.7400048230566639,OHE,5,1186.0,0.8467719594580492,0.0743125536350152
02 Sparsity Simulation,0.7400048230566639,OHE,6,1186.0,0.8421030481545895,0.0730541275784783
02 Sparsity Simulation,0.7400048230566639,OHE,7,1186.0,0.8404402716262239,0.0788448617875485
02 Sparsity Simulation,0.7400048230566639,OHE,8,1186.0,0.8094644170303843,0.0819783853357412
02 Sparsity Simulation,0.7400048230566639,OHE,9,1186.0,0.8451699065260968,0.0742202120793974
02 Sparsity Simulation,0.8073106811583023,OHE,0,1680.0,0.8492643178893226,0.0733880875906944
02 Sparsity Simulation,0.8073106811583023,OHE,1,1680.0,0.8344078479691033,0.0740167942052883
02 Sparsity Simulation,0.8073106811583023,OHE,2,1680.0,0.8736907351322085,0.066994423289364
02 Sparsity Simulation,0.8073106811583023,OHE,3,1680.0,0.8679211343727375,0.0673061011282374
02 Sparsity Simulation,0.8073106811583023,OHE,4,1680.0,0.8565377728413031,0.07278411648693
02 Sparsity Simulation,0.8073106811583023,OHE,5,1680.0,0.8726003412583018,0.0674047172423599
02 Sparsity Simulation,0.8073106811583023,OHE,6,1680.0,0.858081388331179,0.0693046436148273
02 Sparsity Simulation,0.8073106811583023,OHE,7,1680.0,0.8660232035664023,0.0686502933670721
02 Sparsity Simulation,0.8073106811583023,OHE,8,1680.0,0.8727642307775776,0.0673680794211942
02 Sparsity Simulation,0.8073106811583023,OHE,9,1680.0,0.8579596892146861,0.0703667284321268
02 Sparsity Simulation,0.8189499581678457,OHE,0,1779.0,0.8559765600710187,0.0724502694708236
02 Sparsity Simulation,0.8189499581678457,OHE,1,1779.0,0.8396060760410258,0.0713118907198407
02 Sparsity Simulation,0.8189499581678457,OHE,2,1779.0,0.8579741017718228,0.0681506214314868
02 Sparsity Simulation,0.8189499581678457,OHE,3,1779.0,0.8651992002485716,0.0670186779499527
02 Sparsity Simulation,0.8189499581678457,OHE,4,1779.0,0.8578318548797349,0.0690574324266131
02 Sparsity Simulation,0.8189499581678457,OHE,5,1779.0,0.8438939604168554,0.0718994982626637
02 Sparsity Simulation,0.8189499581678457,OHE,6,1779.0,0.8683137102018821,0.0673028452951154
02 Sparsity Simulation,0.8189499581678457,OHE,7,1779.0,0.8523862007477905,0.0725307987731086
02 Sparsity Simulation,0.8189499581678457,OHE,8,1779.0,0.8804284607632462,0.0662583184208757
02 Sparsity Simulation,0.8189499581678457,OHE,9,1779.0,0.8783876438885536,0.065701622078962
02 Sparsity Simulation,0.8301131143660254,OHE,0,1878.0,0.8639836845609766,0.0692730124011226
02 Sparsity Simulation,0.8301131143660254,OHE,1,1878.0,0.8275899675504625,0.072607978997478
02 Sparsity Simulation,0.8301131143660254,OHE,2,1878.0,0.8808746986009789,0.0651427750518806
02 Sparsity Simulation,0.8301131143660254,OHE,3,1878.0,0.8398670843915564,0.0707900331036412
02 Sparsity Simulation,0.8301131143660254,OHE,4,1878.0,0.8810835400612336,0.0627145632504065
02 Sparsity Simulation,0.8301131143660254,OHE,5,1878.0,0.865560113578163,0.0679842617470906
02 Sparsity Simulation,0.8301131143660254,OHE,6,1878.0,0.8632884756505372,0.0675774030292637
02 Sparsity Simulation,0.8301131143660254,OHE,7,1878.0,0.8639136970947017,0.0692632162356036
02 Sparsity Simulation,0.8301131143660254,OHE,8,1878.0,0.8864639138318364,0.0644199081383335
02 Sparsity Simulation,0.8301131143660254,OHE,9,1878.0,0.8673096438096458,0.0689415921411645
02 Sparsity Simulation,0.7952707287670506,OHE,0,1582.0,0.8657408040118559,0.0688688721327868
02 Sparsity Simulation,0.7952707287670506,OHE,1,1582.0,0.8265353632150376,0.0761153574696264
02 Sparsity Simulation,0.7952707287670506,OHE,2,1582.0,0.8739929338119339,0.0684930542718818
02 Sparsity Simulation,0.7952707287670506,OHE,3,1582.0,0.8221671301419298,0.0726397161494429
02 Sparsity Simulation,0.7952707287670506,OHE,4,1582.0,0.8646625706899466,0.0682451505505491
02 Sparsity Simulation,0.7952707287670506,OHE,5,1582.0,0.8572318800835457,0.0700375542747434
02 Sparsity Simulation,0.7952707287670506,OHE,6,1582.0,0.8540160281844421,0.069546907377585
02 Sparsity Simulation,0.7952707287670506,OHE,7,1582.0,0.8445125316409648,0.0735438115905022
02 Sparsity Simulation,0.7952707287670506,OHE,8,1582.0,0.8529145611285316,0.0719908681525208
02 Sparsity Simulation,0.7952707287670506,OHE,9,1582.0,0.8482532703758268,0.0720063274125337
02 Sparsity Simulation,0.8511776574983286,OHE,0,2076.0,0.8780858433653564,0.0680710762420074
02 Sparsity Simulation,0.8511776574983286,OHE,1,2076.0,0.836501237513479,0.0720918253827002
02 Sparsity Simulation,0.8511776574983286,OHE,2,2076.0,0.8760670734548681,0.0659187369244269
02 Sparsity Simulation,0.8511776574983286,OHE,3,2076.0,0.8540327753007273,0.0685065412216447
02 Sparsity Simulation,0.8511776574983286,OHE,4,2076.0,0.8836562838807921,0.0640579801277772
02 Sparsity Simulation,0.8511776574983286,OHE,5,2076.0,0.8838082213624116,0.0628453323369478
02 Sparsity Simulation,0.8511776574983286,OHE,6,2076.0,0.8779987186249766,0.064119001743126
02 Sparsity Simulation,0.8511776574983286,OHE,7,2076.0,0.8722188280008224,0.0678273789879084
02 Sparsity Simulation,0.8511776574983286,OHE,8,2076.0,0.8815356649440724,0.064536722153887
02 Sparsity Simulation,0.8511776574983286,OHE,9,2076.0,0.8740817495293092,0.0668863357911083
02 Sparsity Simulation,0.8611487853751665,OHE,0,2175.0,0.8843298042555068,0.063962477583316
02 Sparsity Simulation,0.8611487853751665,OHE,1,2175.0,0.8403347452061942,0.0697706981971059
02 Sparsity Simulation,0.8611487853751665,OHE,2,2175.0,0.8966341683355323,0.061408547168274
02 Sparsity Simulation,0.8611487853751665,OHE,3,2175.0,0.8667275637864154,0.0635125690145003
02 Sparsity Simulation,0.8611487853751665,OHE,4,2175.0,0.8937934562448768,0.0622939802388306
02 Sparsity Simulation,0.8611487853751665,OHE,5,2175.0,0.8855746426556773,0.063394230755521
02 Sparsity Simulation,0.8611487853751665,OHE,6,2175.0,0.8691989896942933,0.0640944619726521
02 Sparsity Simulation,0.8611487853751665,OHE,7,2175.0,0.8802392693361002,0.0655919975600581
02 Sparsity Simulation,0.8611487853751665,OHE,8,2175.0,0.8855159550471461,0.0640781299650678
02 Sparsity Simulation,0.8611487853751665,OHE,9,2175.0,0.8856227342407159,0.0633187970830811
02 Sparsity Simulation,0.8707851078354274,OHE,0,2274.0,0.8799701745040288,0.0663092231894191
02 Sparsity Simulation,0.8707851078354274,OHE,1,2274.0,0.8585172680930238,0.0665513890825067
02 Sparsity Simulation,0.8707851078354274,OHE,2,2274.0,0.8916986230460461,0.0622945610404302
02 Sparsity Simulation,0.8707851078354274,OHE,3,2274.0,0.8813206398574143,0.0620236765734112
02 Sparsity Simulation,0.8707851078354274,OHE,4,2274.0,0.8839532671783098,0.0634715335741927
02 Sparsity Simulation,0.8707851078354274,OHE,5,2274.0,0.8847331751546059,0.0622123587316396
02 Sparsity Simulation,0.8707851078354274,OHE,6,2274.0,0.8884951796548831,0.0607563731212802
02 Sparsity Simulation,0.8707851078354274,OHE,7,2274.0,0.8812369079521671,0.0655757709185874
02 Sparsity Simulation,0.8707851078354274,OHE,8,2274.0,0.8903841602458014,0.0624341962273603
02 Sparsity Simulation,0.8707851078354274,OHE,9,2274.0,0.8854114725569201,0.0641892696545891
02 Sparsity Simulation,0.8408432562045345,OHE,0,1977.0,0.8627656346630163,0.0688836007547281
02 Sparsity Simulation,0.8408432562045345,OHE,1,1977.0,0.8308185363460755,0.071353368344923
02 Sparsity Simulation,0.8408432562045345,OHE,2,1977.0,0.8872801810296509,0.0639496685319403
02 Sparsity Simulation,0.8408432562045345,OHE,3,1977.0,0.8535418799204844,0.0682784446354212
02 Sparsity Simulation,0.8408432562045345,OHE,4,1977.0,0.8692369952542249,0.0659030279445636
02 Sparsity Simulation,0.8408432562045345,OHE,5,1977.0,0.8901863881459665,0.0617131523068785
02 Sparsity Simulation,0.8408432562045345,OHE,6,1977.0,0.8744147054457313,0.0629245736875921
02 Sparsity Simulation,0.8408432562045345,OHE,7,1977.0,0.879516897489027,0.0674281307114576
02 Sparsity Simulation,0.8408432562045345,OHE,8,1977.0,0.8682962878370278,0.0672913971691561
02 Sparsity Simulation,0.8408432562045345,OHE,9,1977.0,0.8837454020733033,0.0647260557435937
02 Sparsity Simulation,0.8890610096427541,OHE,0,2471.0,0.8936693809620546,0.0619262250109633
02 Sparsity Simulation,0.8890610096427541,OHE,1,2471.0,0.8625732670573866,0.065291603610629
02 Sparsity Simulation,0.8890610096427541,OHE,2,2471.0,0.8968866269613514,0.0586903684274861
02 Sparsity Simulation,0.8890610096427541,OHE,3,2471.0,0.8758819104728355,0.0633946796588312
02 Sparsity Simulation,0.8890610096427541,OHE,4,2471.0,0.8962532721594063,0.0603591037052166
02 Sparsity Simulation,0.8890610096427541,OHE,5,2471.0,0.8971036360810574,0.0598545200478445
02 Sparsity Simulation,0.8890610096427541,OHE,6,2471.0,0.8831190490893166,0.0616071919312114
02 Sparsity Simulation,0.8890610096427541,OHE,7,2471.0,0.8917520576349305,0.0627870169620224
02 Sparsity Simulation,0.8890610096427541,OHE,8,2471.0,0.8974095098125615,0.0594089434667571
02 Sparsity Simulation,0.8890610096427541,OHE,9,2471.0,0.8901992442390624,0.0620990882209533
02 Sparsity Simulation,0.8978352636335626,OHE,0,2570.0,0.8913346938079512,0.0629612452129054
02 Sparsity Simulation,0.8978352636335626,OHE,1,2570.0,0.8569514578172719,0.0658073141463374
02 Sparsity Simulation,0.8978352636335626,OHE,2,2570.0,0.9015364913054056,0.0597250237914599
02 Sparsity Simulation,0.8978352636335626,OHE,3,2570.0,0.8839713822270855,0.0613168036745249
02 Sparsity Simulation,0.8978352636335626,OHE,4,2570.0,0.8994558675518658,0.0587984811849492
02 Sparsity Simulation,0.8978352636335626,OHE,5,2570.0,0.9003717558224603,0.0592382269273429
02 Sparsity Simulation,0.8978352636335626,OHE,6,2570.0,0.8895508186279066,0.058562517349994
02 Sparsity Simulation,0.8978352636335626,OHE,7,2570.0,0.8944486667548822,0.0620102453857837
02 Sparsity Simulation,0.8978352636335626,OHE,8,2570.0,0.8996015980536972,0.0593735508522142
02 Sparsity Simulation,0.8978352636335626,OHE,9,2570.0,0.8873909413286962,0.0626244088419102
02 Sparsity Simulation,0.9063595632881885,OHE,0,2669.0,0.9005201016051451,0.0601208788014256
02 Sparsity Simulation,0.9063595632881885,OHE,1,2669.0,0.8728048963847509,0.0626152290254249
02 Sparsity Simulation,0.9063595632881885,OHE,2,2669.0,0.9038354228441758,0.0585052302452716
02 Sparsity Simulation,0.9063595632881885,OHE,3,2669.0,0.8944008557377512,0.0583483885882796
02 Sparsity Simulation,0.9063595632881885,OHE,4,2669.0,0.8999363356629521,0.0582631753368342
02 Sparsity Simulation,0.9063595632881885,OHE,5,2669.0,0.8989667458256266,0.0589891706526927
02 Sparsity Simulation,0.9063595632881885,OHE,6,2669.0,0.9005638267862923,0.0571139008838273
02 Sparsity Simulation,0.9063595632881885,OHE,7,2669.0,0.9022715544653286,0.0602748812466243
02 Sparsity Simulation,0.9063595632881885,OHE,8,2669.0,0.9015769824837718,0.0591114661468188
02 Sparsity Simulation,0.9063595632881885,OHE,9,2669.0,0.8989129616387519,0.0595813353990717
02 Sparsity Simulation,0.8801117367933934,OHE,0,2373.0,0.8813818419482569,0.0644329776753258
02 Sparsity Simulation,0.8801117367933934,OHE,1,2373.0,0.8585864815587596,0.065124007327411
02 Sparsity Simulation,0.8801117367933934,OHE,2,2373.0,0.9001518609097329,0.0600797893679175
02 Sparsity Simulation,0.8801117367933934,OHE,3,2373.0,0.8742235778167904,0.0631966378261227
02 Sparsity Simulation,0.8801117367933934,OHE,4,2373.0,0.8891246897081593,0.0606055584756252
02 Sparsity Simulation,0.8801117367933934,OHE,5,2373.0,0.891837072006886,0.061907908991919
02 Sparsity Simulation,0.8801117367933934,OHE,6,2373.0,0.8858682657300698,0.0618717932524494
02 Sparsity Simulation,0.8801117367933934,OHE,7,2373.0,0.8638027490687069,0.0687226985593098
02 Sparsity Simulation,0.8801117367933934,OHE,8,2373.0,0.8848424463032961,0.0621933959038586
02 Sparsity Simulation,0.8801117367933934,OHE,9,2373.0,0.8857013805153809,0.0630895142786823
02 Sparsity Simulation,0.9146499173877012,OHE,0,2768.0,0.9023420692345648,0.059773387585246
02 Sparsity Simulation,0.9146499173877012,OHE,1,2768.0,0.8720129580212359,0.0627984930656626
02 Sparsity Simulation,0.9146499173877012,OHE,2,2768.0,0.9085714163699397,0.0573702469681421
02 Sparsity Simulation,0.9146499173877012,OHE,3,2768.0,0.8900758534702198,0.0591737291618287
02 Sparsity Simulation,0.9146499173877012,OHE,4,2768.0,0.9061646255974912,0.0568766708561879
02 Sparsity Simulation,0.9146499173877012,OHE,5,2768.0,0.9029496637061364,0.0580205727660358
02 Sparsity Simulation,0.9146499173877012,OHE,6,2768.0,0.9009785504929992,0.056583264970776
02 Sparsity Simulation,0.9146499173877012,OHE,7,2768.0,0.90216413260864,0.0597492607155648
02 Sparsity Simulation,0.9146499173877012,OHE,8,2768.0,0.9048665080795174,0.0577433123538141
02 Sparsity Simulation,0.9146499173877012,OHE,9,2768.0,0.9016440243673416,0.0590637651729287
03a Noise Simulation (Relative),0.0,BERT,0,2769.0,0.9299434355976608,0.0494839568053161
03a Noise Simulation (Relative),0.0,BERT,1,2769.0,0.9250786101599452,0.0468611846318096
03a Noise Simulation (Relative),0.0,BERT,2,2769.0,0.9403562086127422,0.0452148541321107
03a Noise Simulation (Relative),0.0,BERT,3,2769.0,0.9320322155791774,0.0442059061814687
03a Noise Simulation (Relative),0.0,BERT,4,2769.0,0.9333609242434052,0.0455783175187422
03a Noise Simulation (Relative),0.0,BERT,5,2769.0,0.9211452466557096,0.04621894885828
03a Noise Simulation (Relative),0.0,BERT,6,2769.0,0.9414969676930072,0.0439084471821626
03a Noise Simulation (Relative),0.0,BERT,7,2769.0,0.9306437623416596,0.0485088191012642
03a Noise Simulation (Relative),0.0,BERT,8,2769.0,0.9142499040217942,0.052694619563434
03a Noise Simulation (Relative),0.0,BERT,9,2769.0,0.9339863037802478,0.0472264284232393
03a Noise Simulation (Relative),0.1,BERT,0,2769.0,0.9134751529086808,0.0546731612753102
03a Noise Simulation (Relative),0.1,BERT,1,2769.0,0.9189941167676678,0.0520890145009751
03a Noise Simulation (Relative),0.1,BERT,2,2769.0,0.9164799369594988,0.0547606561693002
03a Noise Simulation (Relative),0.1,BERT,3,2769.0,0.9209729751304444,0.0528052818528564
03a Noise Simulation (Relative),0.1,BERT,4,2769.0,0.9122237460028312,0.0558073165478845
03a Noise Simulation (Relative),0.1,BERT,5,2769.0,0.9283903561364536,0.0520153130459689
03a Noise Simulation (Relative),0.1,BERT,6,2769.0,0.9161312972498226,0.0517044853042675
03a Noise Simulation (Relative),0.1,BERT,7,2769.0,0.9011498527220628,0.0519901570197611
03a Noise Simulation (Relative),0.1,BERT,8,2769.0,0.9161067083212332,0.0532423415548228
03a Noise Simulation (Relative),0.1,BERT,9,2769.0,0.8993604244621869,0.0561066754185463
03a Noise Simulation (Relative),0.15,BERT,0,2769.0,0.8952283162982613,0.0610654062325806
03a Noise Simulation (Relative),0.15,BERT,1,2769.0,0.8917568237305349,0.0614279683756114
03a Noise Simulation (Relative),0.15,BERT,2,2769.0,0.9024229201424904,0.0587817383227019
03a Noise Simulation (Relative),0.15,BERT,3,2769.0,0.9064318096244014,0.0599390952222474
03a Noise Simulation (Relative),0.15,BERT,4,2769.0,0.888758593920657,0.061741110410504
03a Noise Simulation (Relative),0.15,BERT,5,2769.0,0.903393096665134,0.0593290379993775
03a Noise Simulation (Relative),0.15,BERT,6,2769.0,0.8857776650986295,0.0605085944029314
03a Noise Simulation (Relative),0.15,BERT,7,2769.0,0.8986155553375692,0.0581627721798012
03a Noise Simulation (Relative),0.15,BERT,8,2769.0,0.901520070292994,0.0582572867088306
03a Noise Simulation (Relative),0.15,BERT,9,2769.0,0.8785014697409088,0.0618180469119836
03a Noise Simulation (Relative),0.2,BERT,0,2769.0,0.8585949375154847,0.0703919170375679
03a Noise Simulation (Relative),0.2,BERT,1,2769.0,0.862227400673413,0.069812800829909
03a Noise Simulation (Relative),0.2,BERT,2,2769.0,0.8909074552253758,0.0598531746285914
03a Noise Simulation (Relative),0.2,BERT,3,2769.0,0.8881745829760282,0.064436285614637
03a Noise Simulation (Relative),0.2,BERT,4,2769.0,0.8951104459472055,0.0598121495781078
03a Noise Simulation (Relative),0.2,BERT,5,2769.0,0.8893893784966695,0.0620737887855548
03a Noise Simulation (Relative),0.2,BERT,6,2769.0,0.8578847304784633,0.0693799981353808
03a Noise Simulation (Relative),0.2,BERT,7,2769.0,0.8826370300905454,0.0643893034049217
03a Noise Simulation (Relative),0.2,BERT,8,2769.0,0.8924699177144498,0.061737738956671
03a Noise Simulation (Relative),0.2,BERT,9,2769.0,0.8678930786684227,0.0672185201389243
03a Noise Simulation (Relative),0.25,BERT,0,2769.0,0.8259051867635743,0.0757714057810804
03a Noise Simulation (Relative),0.25,BERT,1,2769.0,0.8611953111516846,0.0706511356137501
03a Noise Simulation (Relative),0.25,BERT,2,2769.0,0.8716854582145339,0.0684039196892781
03a Noise Simulation (Relative),0.25,BERT,3,2769.0,0.8749206406174854,0.0687387857817569
